// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 8 benchmark(s) in total *****
// ***** Building 2 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:17 (17.11 sec)   *****
// Found 8 benchmarks:
//   BenchMarkDto.Min: .NET 6.0(Runtime=.NET 6.0) [Size=100]
//   BenchMarkDto.Max: .NET 6.0(Runtime=.NET 6.0) [Size=100]
//   BenchMarkDto.Average: .NET 6.0(Runtime=.NET 6.0) [Size=100]
//   BenchMarkDto.Sum: .NET 6.0(Runtime=.NET 6.0) [Size=100]
//   BenchMarkDto.Min: .NET 7.0(Runtime=.NET 7.0) [Size=100]
//   BenchMarkDto.Max: .NET 7.0(Runtime=.NET 7.0) [Size=100]
//   BenchMarkDto.Average: .NET 7.0(Runtime=.NET 7.0) [Size=100]
//   BenchMarkDto.Sum: .NET 7.0(Runtime=.NET 7.0) [Size=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// Execute: dotnet 1acf099e-f6d3-4024-ba99-033977271465.dll --anonymousPipes 1396 1456 --benchmarkName "LinqPerformance.BenchMarkDto.Average(Size: 100)" --job ".NET 7.0" --benchmarkId 2 in D:\Lessons\DotNetDos\LinqPerformance\bin\Release\net6.0\1acf099e-f6d3-4024-ba99-033977271465\bin\Release\net7.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.7 (7.0.723.27404), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: .NET 7.0

OverheadJitting  1: 1 op, 520800.00 ns, 520.8000 us/op
WorkloadJitting  1: 1 op, 1791000.00 ns, 1.7910 ms/op

OverheadJitting  2: 16 op, 381100.00 ns, 23.8188 us/op
WorkloadJitting  2: 16 op, 367600.00 ns, 22.9750 us/op

WorkloadPilot    1: 16 op, 12700.00 ns, 793.7500 ns/op
WorkloadPilot    2: 32 op, 23400.00 ns, 731.2500 ns/op
WorkloadPilot    3: 64 op, 44300.00 ns, 692.1875 ns/op
WorkloadPilot    4: 128 op, 89100.00 ns, 696.0938 ns/op
WorkloadPilot    5: 256 op, 176600.00 ns, 689.8438 ns/op
WorkloadPilot    6: 512 op, 387000.00 ns, 755.8594 ns/op
WorkloadPilot    7: 1024 op, 698400.00 ns, 682.0312 ns/op
WorkloadPilot    8: 2048 op, 1394300.00 ns, 680.8105 ns/op
WorkloadPilot    9: 4096 op, 2757100.00 ns, 673.1201 ns/op
WorkloadPilot   10: 8192 op, 5542900.00 ns, 676.6235 ns/op
WorkloadPilot   11: 16384 op, 11269100.00 ns, 687.8113 ns/op
WorkloadPilot   12: 32768 op, 22281100.00 ns, 679.9652 ns/op
WorkloadPilot   13: 65536 op, 44373400.00 ns, 677.0844 ns/op
WorkloadPilot   14: 131072 op, 98324200.00 ns, 750.1541 ns/op
WorkloadPilot   15: 262144 op, 28644300.00 ns, 109.2693 ns/op
WorkloadPilot   16: 524288 op, 8809700.00 ns, 16.8032 ns/op
WorkloadPilot   17: 1048576 op, 17002000.00 ns, 16.2144 ns/op
WorkloadPilot   18: 2097152 op, 35762800.00 ns, 17.0530 ns/op
WorkloadPilot   19: 4194304 op, 67287300.00 ns, 16.0425 ns/op
WorkloadPilot   20: 8388608 op, 144363800.00 ns, 17.2095 ns/op
WorkloadPilot   21: 16777216 op, 296803400.00 ns, 17.6909 ns/op
WorkloadPilot   22: 33554432 op, 581222500.00 ns, 17.3218 ns/op

OverheadWarmup   1: 33554432 op, 66104800.00 ns, 1.9701 ns/op
OverheadWarmup   2: 33554432 op, 62852100.00 ns, 1.8731 ns/op
OverheadWarmup   3: 33554432 op, 63437500.00 ns, 1.8906 ns/op
OverheadWarmup   4: 33554432 op, 51767300.00 ns, 1.5428 ns/op
OverheadWarmup   5: 33554432 op, 55048800.00 ns, 1.6406 ns/op
OverheadWarmup   6: 33554432 op, 53381200.00 ns, 1.5909 ns/op

OverheadActual   1: 33554432 op, 49369700.00 ns, 1.4713 ns/op
OverheadActual   2: 33554432 op, 48338100.00 ns, 1.4406 ns/op
OverheadActual   3: 33554432 op, 46649400.00 ns, 1.3903 ns/op
OverheadActual   4: 33554432 op, 44823800.00 ns, 1.3359 ns/op
OverheadActual   5: 33554432 op, 44830500.00 ns, 1.3361 ns/op
OverheadActual   6: 33554432 op, 51030100.00 ns, 1.5208 ns/op
OverheadActual   7: 33554432 op, 53125100.00 ns, 1.5833 ns/op
OverheadActual   8: 33554432 op, 47045500.00 ns, 1.4021 ns/op
OverheadActual   9: 33554432 op, 48254200.00 ns, 1.4381 ns/op
OverheadActual  10: 33554432 op, 49102100.00 ns, 1.4634 ns/op
OverheadActual  11: 33554432 op, 48330000.00 ns, 1.4403 ns/op
OverheadActual  12: 33554432 op, 45027100.00 ns, 1.3419 ns/op
OverheadActual  13: 33554432 op, 44902000.00 ns, 1.3382 ns/op
OverheadActual  14: 33554432 op, 47577000.00 ns, 1.4179 ns/op
OverheadActual  15: 33554432 op, 43789800.00 ns, 1.3050 ns/op
OverheadActual  16: 33554432 op, 46806900.00 ns, 1.3950 ns/op
OverheadActual  17: 33554432 op, 49617800.00 ns, 1.4787 ns/op
OverheadActual  18: 33554432 op, 50185500.00 ns, 1.4956 ns/op

WorkloadWarmup   1: 33554432 op, 577704000.00 ns, 17.2169 ns/op
WorkloadWarmup   2: 33554432 op, 543740200.00 ns, 16.2047 ns/op
WorkloadWarmup   3: 33554432 op, 580072600.00 ns, 17.2875 ns/op
WorkloadWarmup   4: 33554432 op, 570286300.00 ns, 16.9959 ns/op
WorkloadWarmup   5: 33554432 op, 598990600.00 ns, 17.8513 ns/op
WorkloadWarmup   6: 33554432 op, 597859400.00 ns, 17.8176 ns/op

// BeforeActualRun
WorkloadActual   1: 33554432 op, 584855200.00 ns, 17.4300 ns/op
WorkloadActual   2: 33554432 op, 562592300.00 ns, 16.7666 ns/op
WorkloadActual   3: 33554432 op, 588010600.00 ns, 17.5241 ns/op
WorkloadActual   4: 33554432 op, 591064000.00 ns, 17.6151 ns/op
WorkloadActual   5: 33554432 op, 540399900.00 ns, 16.1052 ns/op
WorkloadActual   6: 33554432 op, 570396300.00 ns, 16.9991 ns/op
WorkloadActual   7: 33554432 op, 585009700.00 ns, 17.4346 ns/op
WorkloadActual   8: 33554432 op, 587609000.00 ns, 17.5121 ns/op
WorkloadActual   9: 33554432 op, 565204700.00 ns, 16.8444 ns/op
WorkloadActual  10: 33554432 op, 570416700.00 ns, 16.9997 ns/op
WorkloadActual  11: 33554432 op, 588373700.00 ns, 17.5349 ns/op
WorkloadActual  12: 33554432 op, 599127800.00 ns, 17.8554 ns/op
WorkloadActual  13: 33554432 op, 543690300.00 ns, 16.2032 ns/op
WorkloadActual  14: 33554432 op, 573382500.00 ns, 17.0881 ns/op
WorkloadActual  15: 33554432 op, 579792800.00 ns, 17.2792 ns/op
WorkloadActual  16: 33554432 op, 573766800.00 ns, 17.0996 ns/op
WorkloadActual  17: 33554432 op, 599345100.00 ns, 17.8619 ns/op
WorkloadActual  18: 33554432 op, 564071300.00 ns, 16.8106 ns/op
WorkloadActual  19: 33554432 op, 577491800.00 ns, 17.2106 ns/op
WorkloadActual  20: 33554432 op, 572722300.00 ns, 17.0685 ns/op
WorkloadActual  21: 33554432 op, 588825100.00 ns, 17.5484 ns/op
WorkloadActual  22: 33554432 op, 589929700.00 ns, 17.5813 ns/op
WorkloadActual  23: 33554432 op, 583122300.00 ns, 17.3784 ns/op
WorkloadActual  24: 33554432 op, 587771300.00 ns, 17.5169 ns/op
WorkloadActual  25: 33554432 op, 569500900.00 ns, 16.9724 ns/op

// AfterActualRun
WorkloadResult   1: 33554432 op, 536939600.00 ns, 16.0020 ns/op
WorkloadResult   2: 33554432 op, 514676700.00 ns, 15.3386 ns/op
WorkloadResult   3: 33554432 op, 540095000.00 ns, 16.0961 ns/op
WorkloadResult   4: 33554432 op, 543148400.00 ns, 16.1871 ns/op
WorkloadResult   5: 33554432 op, 492484300.00 ns, 14.6772 ns/op
WorkloadResult   6: 33554432 op, 522480700.00 ns, 15.5711 ns/op
WorkloadResult   7: 33554432 op, 537094100.00 ns, 16.0067 ns/op
WorkloadResult   8: 33554432 op, 539693400.00 ns, 16.0841 ns/op
WorkloadResult   9: 33554432 op, 517289100.00 ns, 15.4164 ns/op
WorkloadResult  10: 33554432 op, 522501100.00 ns, 15.5717 ns/op
WorkloadResult  11: 33554432 op, 540458100.00 ns, 16.1069 ns/op
WorkloadResult  12: 33554432 op, 551212200.00 ns, 16.4274 ns/op
WorkloadResult  13: 33554432 op, 495774700.00 ns, 14.7752 ns/op
WorkloadResult  14: 33554432 op, 525466900.00 ns, 15.6601 ns/op
WorkloadResult  15: 33554432 op, 531877200.00 ns, 15.8512 ns/op
WorkloadResult  16: 33554432 op, 525851200.00 ns, 15.6716 ns/op
WorkloadResult  17: 33554432 op, 551429500.00 ns, 16.4339 ns/op
WorkloadResult  18: 33554432 op, 516155700.00 ns, 15.3826 ns/op
WorkloadResult  19: 33554432 op, 529576200.00 ns, 15.7826 ns/op
WorkloadResult  20: 33554432 op, 524806700.00 ns, 15.6405 ns/op
WorkloadResult  21: 33554432 op, 540909500.00 ns, 16.1204 ns/op
WorkloadResult  22: 33554432 op, 542014100.00 ns, 16.1533 ns/op
WorkloadResult  23: 33554432 op, 535206700.00 ns, 15.9504 ns/op
WorkloadResult  24: 33554432 op, 539855700.00 ns, 16.0890 ns/op
WorkloadResult  25: 33554432 op, 521585300.00 ns, 15.5445 ns/op
// GC:  0 0 0 504 33554432
// Threading:  0 0 33554432

// AfterAll
// Benchmark Process 2976 has exited with code 0.

Mean = 15.782 ns, StdErr = 0.088 ns (0.56%), N = 25, StdDev = 0.442 ns
Min = 14.677 ns, Q1 = 15.571 ns, Median = 15.851 ns, Q3 = 16.096 ns, Max = 16.434 ns
IQR = 0.525 ns, LowerFence = 14.784 ns, UpperFence = 16.884 ns
ConfidenceInterval = [15.450 ns; 16.113 ns] (CI 99.9%), Margin = 0.331 ns (2.10% of Mean)
Skewness = -0.81, Kurtosis = 3.2, MValue = 2

// ** Remained 1 (12.5%) benchmark(s) to run. Estimated finish 2023-06-28 20:39 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: BenchMarkDto.Sum: .NET 7.0(Runtime=.NET 7.0) [Size=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 1acf099e-f6d3-4024-ba99-033977271465.dll --anonymousPipes 1360 1376 --benchmarkName "LinqPerformance.BenchMarkDto.Sum(Size: 100)" --job ".NET 7.0" --benchmarkId 3 in D:\Lessons\DotNetDos\LinqPerformance\bin\Release\net6.0\1acf099e-f6d3-4024-ba99-033977271465\bin\Release\net7.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.7 (7.0.723.27404), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: .NET 7.0

OverheadJitting  1: 1 op, 197800.00 ns, 197.8000 us/op
WorkloadJitting  1: 1 op, 831100.00 ns, 831.1000 us/op

OverheadJitting  2: 16 op, 312300.00 ns, 19.5188 us/op
WorkloadJitting  2: 16 op, 319800.00 ns, 19.9875 us/op

WorkloadPilot    1: 16 op, 7500.00 ns, 468.7500 ns/op
WorkloadPilot    2: 32 op, 14600.00 ns, 456.2500 ns/op
WorkloadPilot    3: 64 op, 25800.00 ns, 403.1250 ns/op
WorkloadPilot    4: 128 op, 49600.00 ns, 387.5000 ns/op
WorkloadPilot    5: 256 op, 95700.00 ns, 373.8281 ns/op
WorkloadPilot    6: 512 op, 218800.00 ns, 427.3438 ns/op
WorkloadPilot    7: 1024 op, 380600.00 ns, 371.6797 ns/op
WorkloadPilot    8: 2048 op, 774700.00 ns, 378.2715 ns/op
WorkloadPilot    9: 4096 op, 1603800.00 ns, 391.5527 ns/op
WorkloadPilot   10: 8192 op, 3071200.00 ns, 374.9023 ns/op
WorkloadPilot   11: 16384 op, 6297400.00 ns, 384.3628 ns/op
WorkloadPilot   12: 32768 op, 12508500.00 ns, 381.7291 ns/op
WorkloadPilot   13: 65536 op, 24968600.00 ns, 380.9906 ns/op
WorkloadPilot   14: 131072 op, 53367500.00 ns, 407.1617 ns/op
WorkloadPilot   15: 262144 op, 100381300.00 ns, 382.9243 ns/op
WorkloadPilot   16: 524288 op, 30090900.00 ns, 57.3938 ns/op
WorkloadPilot   17: 1048576 op, 48622000.00 ns, 46.3696 ns/op
WorkloadPilot   18: 2097152 op, 98029400.00 ns, 46.7441 ns/op
WorkloadPilot   19: 4194304 op, 207374900.00 ns, 49.4420 ns/op
WorkloadPilot   20: 8388608 op, 384125800.00 ns, 45.7914 ns/op
WorkloadPilot   21: 16777216 op, 777748700.00 ns, 46.3574 ns/op

OverheadWarmup   1: 16777216 op, 30237100.00 ns, 1.8023 ns/op
OverheadWarmup   2: 16777216 op, 30859400.00 ns, 1.8394 ns/op
OverheadWarmup   3: 16777216 op, 31574700.00 ns, 1.8820 ns/op
OverheadWarmup   4: 16777216 op, 33289600.00 ns, 1.9842 ns/op
OverheadWarmup   5: 16777216 op, 32804800.00 ns, 1.9553 ns/op
OverheadWarmup   6: 16777216 op, 38138400.00 ns, 2.2732 ns/op
OverheadWarmup   7: 16777216 op, 37500800.00 ns, 2.2352 ns/op

OverheadActual   1: 16777216 op, 36898300.00 ns, 2.1993 ns/op
OverheadActual   2: 16777216 op, 36508100.00 ns, 2.1761 ns/op
OverheadActual   3: 16777216 op, 36133100.00 ns, 2.1537 ns/op
OverheadActual   4: 16777216 op, 35346000.00 ns, 2.1068 ns/op
OverheadActual   5: 16777216 op, 35320900.00 ns, 2.1053 ns/op
OverheadActual   6: 16777216 op, 33810400.00 ns, 2.0153 ns/op
OverheadActual   7: 16777216 op, 32499500.00 ns, 1.9371 ns/op
OverheadActual   8: 16777216 op, 32511800.00 ns, 1.9379 ns/op
OverheadActual   9: 16777216 op, 24040800.00 ns, 1.4329 ns/op
OverheadActual  10: 16777216 op, 23855000.00 ns, 1.4219 ns/op
OverheadActual  11: 16777216 op, 23749200.00 ns, 1.4156 ns/op
OverheadActual  12: 16777216 op, 23819200.00 ns, 1.4197 ns/op
OverheadActual  13: 16777216 op, 23809400.00 ns, 1.4192 ns/op
OverheadActual  14: 16777216 op, 23898200.00 ns, 1.4244 ns/op
OverheadActual  15: 16777216 op, 23841500.00 ns, 1.4211 ns/op
OverheadActual  16: 16777216 op, 23794800.00 ns, 1.4183 ns/op
OverheadActual  17: 16777216 op, 23890700.00 ns, 1.4240 ns/op
OverheadActual  18: 16777216 op, 23776500.00 ns, 1.4172 ns/op
OverheadActual  19: 16777216 op, 23862600.00 ns, 1.4223 ns/op
OverheadActual  20: 16777216 op, 23744300.00 ns, 1.4153 ns/op

WorkloadWarmup   1: 16777216 op, 789640200.00 ns, 47.0662 ns/op
WorkloadWarmup   2: 16777216 op, 753426400.00 ns, 44.9077 ns/op
WorkloadWarmup   3: 16777216 op, 762438600.00 ns, 45.4449 ns/op
WorkloadWarmup   4: 16777216 op, 760305400.00 ns, 45.3177 ns/op
WorkloadWarmup   5: 16777216 op, 766439100.00 ns, 45.6833 ns/op
WorkloadWarmup   6: 16777216 op, 768481300.00 ns, 45.8051 ns/op
WorkloadWarmup   7: 16777216 op, 764623000.00 ns, 45.5751 ns/op

// BeforeActualRun
WorkloadActual   1: 16777216 op, 768520700.00 ns, 45.8074 ns/op
WorkloadActual   2: 16777216 op, 767409100.00 ns, 45.7411 ns/op
WorkloadActual   3: 16777216 op, 762749800.00 ns, 45.4634 ns/op
WorkloadActual   4: 16777216 op, 760614500.00 ns, 45.3362 ns/op
WorkloadActual   5: 16777216 op, 766254400.00 ns, 45.6723 ns/op
WorkloadActual   6: 16777216 op, 766389000.00 ns, 45.6803 ns/op
WorkloadActual   7: 16777216 op, 763739000.00 ns, 45.5224 ns/op
WorkloadActual   8: 16777216 op, 767510000.00 ns, 45.7472 ns/op
WorkloadActual   9: 16777216 op, 761487800.00 ns, 45.3882 ns/op
WorkloadActual  10: 16777216 op, 768822400.00 ns, 45.8254 ns/op
WorkloadActual  11: 16777216 op, 763634500.00 ns, 45.5162 ns/op
WorkloadActual  12: 16777216 op, 765331400.00 ns, 45.6173 ns/op
WorkloadActual  13: 16777216 op, 765811400.00 ns, 45.6459 ns/op
WorkloadActual  14: 16777216 op, 772539900.00 ns, 46.0470 ns/op
WorkloadActual  15: 16777216 op, 757747600.00 ns, 45.1653 ns/op

// AfterActualRun
WorkloadResult   1: 16777216 op, 744626250.00 ns, 44.3832 ns/op
WorkloadResult   2: 16777216 op, 743514650.00 ns, 44.3169 ns/op
WorkloadResult   3: 16777216 op, 738855350.00 ns, 44.0392 ns/op
WorkloadResult   4: 16777216 op, 736720050.00 ns, 43.9119 ns/op
WorkloadResult   5: 16777216 op, 742359950.00 ns, 44.2481 ns/op
WorkloadResult   6: 16777216 op, 742494550.00 ns, 44.2561 ns/op
WorkloadResult   7: 16777216 op, 739844550.00 ns, 44.0982 ns/op
WorkloadResult   8: 16777216 op, 743615550.00 ns, 44.3229 ns/op
WorkloadResult   9: 16777216 op, 737593350.00 ns, 43.9640 ns/op
WorkloadResult  10: 16777216 op, 744927950.00 ns, 44.4012 ns/op
WorkloadResult  11: 16777216 op, 739740050.00 ns, 44.0919 ns/op
WorkloadResult  12: 16777216 op, 741436950.00 ns, 44.1931 ns/op
WorkloadResult  13: 16777216 op, 741916950.00 ns, 44.2217 ns/op
WorkloadResult  14: 16777216 op, 748645450.00 ns, 44.6227 ns/op
WorkloadResult  15: 16777216 op, 733853150.00 ns, 43.7411 ns/op
// GC:  0 0 0 504 16777216
// Threading:  0 0 16777216

// AfterAll
// Benchmark Process 29476 has exited with code 0.

Mean = 44.187 ns, StdErr = 0.057 ns (0.13%), N = 15, StdDev = 0.221 ns
Min = 43.741 ns, Q1 = 44.066 ns, Median = 44.222 ns, Q3 = 44.320 ns, Max = 44.623 ns
IQR = 0.254 ns, LowerFence = 43.684 ns, UpperFence = 44.701 ns
ConfidenceInterval = [43.951 ns; 44.424 ns] (CI 99.9%), Margin = 0.236 ns (0.53% of Mean)
Skewness = -0.13, Kurtosis = 2.49, MValue = 2

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2023-06-28 20:39 (0h 0m from now) **
Successfully reverted power plan (GUID: 381b4222-f694-41f0-9685-ff5bb260df2e FriendlyName: Balanced)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\LinqPerformance.BenchMarkDto-report.csv
  BenchmarkDotNet.Artifacts\results\LinqPerformance.BenchMarkDto-report-github.md
  BenchmarkDotNet.Artifacts\results\LinqPerformance.BenchMarkDto-report.html

// * Detailed results *
BenchMarkDto.Min: .NET 6.0(Runtime=.NET 6.0) [Size=100]
Runtime = .NET 6.0.18 (6.0.1823.26907), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 370.092 ns, StdErr = 1.897 ns (0.51%), N = 25, StdDev = 9.483 ns
Min = 346.478 ns, Q1 = 366.907 ns, Median = 371.296 ns, Q3 = 377.696 ns, Max = 382.033 ns
IQR = 10.789 ns, LowerFence = 350.725 ns, UpperFence = 393.879 ns
ConfidenceInterval = [362.989 ns; 377.195 ns] (CI 99.9%), Margin = 7.103 ns (1.92% of Mean)
Skewness = -1.02, Kurtosis = 3.18, MValue = 2
-------------------- Histogram --------------------
[345.017 ns ; 353.530 ns) | @@@
[353.530 ns ; 363.163 ns) | @
[363.163 ns ; 386.290 ns) | @@@@@@@@@@@@@@@@@@@@@
---------------------------------------------------

BenchMarkDto.Max: .NET 6.0(Runtime=.NET 6.0) [Size=100]
Runtime = .NET 6.0.18 (6.0.1823.26907), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 351.161 ns, StdErr = 1.307 ns (0.37%), N = 15, StdDev = 5.063 ns
Min = 338.380 ns, Q1 = 352.641 ns, Median = 353.452 ns, Q3 = 353.633 ns, Max = 354.406 ns
IQR = 0.992 ns, LowerFence = 351.153 ns, UpperFence = 355.121 ns
ConfidenceInterval = [345.748 ns; 356.574 ns] (CI 99.9%), Margin = 5.413 ns (1.54% of Mean)
Skewness = -1.57, Kurtosis = 3.85, MValue = 2
-------------------- Histogram --------------------
[336.354 ns ; 349.930 ns) | @@@
[349.930 ns ; 357.101 ns) | @@@@@@@@@@@@
---------------------------------------------------

BenchMarkDto.Average: .NET 6.0(Runtime=.NET 6.0) [Size=100]
Runtime = .NET 6.0.18 (6.0.1823.26907), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 368.191 ns, StdErr = 1.200 ns (0.33%), N = 15, StdDev = 4.647 ns
Min = 359.683 ns, Q1 = 365.627 ns, Median = 367.229 ns, Q3 = 372.053 ns, Max = 374.985 ns
IQR = 6.425 ns, LowerFence = 355.989 ns, UpperFence = 381.691 ns
ConfidenceInterval = [363.223 ns; 373.159 ns] (CI 99.9%), Margin = 4.968 ns (1.35% of Mean)
Skewness = -0.13, Kurtosis = 1.82, MValue = 2
-------------------- Histogram --------------------
[357.209 ns ; 376.340 ns) | @@@@@@@@@@@@@@@
---------------------------------------------------

BenchMarkDto.Sum: .NET 6.0(Runtime=.NET 6.0) [Size=100]
Runtime = .NET 6.0.18 (6.0.1823.26907), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 352.465 ns, StdErr = 1.895 ns (0.54%), N = 29, StdDev = 10.203 ns
Min = 332.164 ns, Q1 = 347.431 ns, Median = 353.530 ns, Q3 = 359.026 ns, Max = 374.869 ns
IQR = 11.595 ns, LowerFence = 330.038 ns, UpperFence = 376.418 ns
ConfidenceInterval = [345.504 ns; 359.426 ns] (CI 99.9%), Margin = 6.961 ns (1.97% of Mean)
Skewness = -0.45, Kurtosis = 2.85, MValue = 2
-------------------- Histogram --------------------
[327.805 ns ; 337.228 ns) | @@@@
[337.228 ns ; 351.370 ns) | @@@@@@@
[351.370 ns ; 360.087 ns) | @@@@@@@@@@@@@
[360.087 ns ; 370.510 ns) | @@@@
[370.510 ns ; 379.228 ns) | @
---------------------------------------------------

BenchMarkDto.Min: .NET 7.0(Runtime=.NET 7.0) [Size=100]
Runtime = .NET 7.0.7 (7.0.723.27404), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 13.696 ns, StdErr = 0.061 ns (0.45%), N = 14, StdDev = 0.230 ns
Min = 13.130 ns, Q1 = 13.592 ns, Median = 13.731 ns, Q3 = 13.793 ns, Max = 13.989 ns
IQR = 0.201 ns, LowerFence = 13.290 ns, UpperFence = 14.095 ns
ConfidenceInterval = [13.437 ns; 13.955 ns] (CI 99.9%), Margin = 0.259 ns (1.89% of Mean)
Skewness = -0.83, Kurtosis = 3.25, MValue = 2
-------------------- Histogram --------------------
[13.005 ns ; 13.541 ns) | @@
[13.541 ns ; 14.114 ns) | @@@@@@@@@@@@
---------------------------------------------------

BenchMarkDto.Max: .NET 7.0(Runtime=.NET 7.0) [Size=100]
Runtime = .NET 7.0.7 (7.0.723.27404), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 11.665 ns, StdErr = 0.054 ns (0.46%), N = 16, StdDev = 0.215 ns
Min = 11.297 ns, Q1 = 11.517 ns, Median = 11.635 ns, Q3 = 11.820 ns, Max = 12.100 ns
IQR = 0.303 ns, LowerFence = 11.062 ns, UpperFence = 12.275 ns
ConfidenceInterval = [11.446 ns; 11.885 ns] (CI 99.9%), Margin = 0.219 ns (1.88% of Mean)
Skewness = 0.27, Kurtosis = 2.05, MValue = 2
-------------------- Histogram --------------------
[11.185 ns ; 11.445 ns) | @
[11.445 ns ; 11.727 ns) | @@@@@@@@
[11.727 ns ; 12.212 ns) | @@@@@@@
---------------------------------------------------

BenchMarkDto.Average: .NET 7.0(Runtime=.NET 7.0) [Size=100]
Runtime = .NET 7.0.7 (7.0.723.27404), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 15.782 ns, StdErr = 0.088 ns (0.56%), N = 25, StdDev = 0.442 ns
Min = 14.677 ns, Q1 = 15.571 ns, Median = 15.851 ns, Q3 = 16.096 ns, Max = 16.434 ns
IQR = 0.525 ns, LowerFence = 14.784 ns, UpperFence = 16.884 ns
ConfidenceInterval = [15.450 ns; 16.113 ns] (CI 99.9%), Margin = 0.331 ns (2.10% of Mean)
Skewness = -0.81, Kurtosis = 3.2, MValue = 2
-------------------- Histogram --------------------
[14.528 ns ; 14.925 ns) | @@
[14.925 ns ; 15.307 ns) | 
[15.307 ns ; 15.704 ns) | @@@@@@@@@
[15.704 ns ; 16.218 ns) | @@@@@@@@@@@@
[16.218 ns ; 16.633 ns) | @@
---------------------------------------------------

BenchMarkDto.Sum: .NET 7.0(Runtime=.NET 7.0) [Size=100]
Runtime = .NET 7.0.7 (7.0.723.27404), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 44.187 ns, StdErr = 0.057 ns (0.13%), N = 15, StdDev = 0.221 ns
Min = 43.741 ns, Q1 = 44.066 ns, Median = 44.222 ns, Q3 = 44.320 ns, Max = 44.623 ns
IQR = 0.254 ns, LowerFence = 43.684 ns, UpperFence = 44.701 ns
ConfidenceInterval = [43.951 ns; 44.424 ns] (CI 99.9%), Margin = 0.236 ns (0.53% of Mean)
Skewness = -0.13, Kurtosis = 2.49, MValue = 2
-------------------- Histogram --------------------
[43.623 ns ; 44.740 ns) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.13.5, OS=Windows 11 (10.0.22621.1848/22H2/2022Update/SunValley2)
11th Gen Intel Core i7-11800H 2.30GHz, 1 CPU, 16 logical and 8 physical cores
.NET SDK=7.0.304
  [Host]   : .NET 6.0.18 (6.0.1823.26907), X64 RyuJIT AVX2 [AttachedDebugger]
  .NET 6.0 : .NET 6.0.18 (6.0.1823.26907), X64 RyuJIT AVX2
  .NET 7.0 : .NET 7.0.7 (7.0.723.27404), X64 RyuJIT AVX2


|  Method |      Job |  Runtime | Size |      Mean |    Error |    StdDev | Allocated |
|-------- |--------- |--------- |----- |----------:|---------:|----------:|----------:|
|     Min | .NET 6.0 | .NET 6.0 |  100 | 370.09 ns | 7.103 ns |  9.483 ns |      32 B |
|     Max | .NET 6.0 | .NET 6.0 |  100 | 351.16 ns | 5.413 ns |  5.063 ns |      32 B |
| Average | .NET 6.0 | .NET 6.0 |  100 | 368.19 ns | 4.968 ns |  4.647 ns |      32 B |
|     Sum | .NET 6.0 | .NET 6.0 |  100 | 352.46 ns | 6.961 ns | 10.203 ns |      32 B |
|     Min | .NET 7.0 | .NET 7.0 |  100 |  13.70 ns | 0.259 ns |  0.230 ns |         - |
|     Max | .NET 7.0 | .NET 7.0 |  100 |  11.67 ns | 0.219 ns |  0.215 ns |         - |
| Average | .NET 7.0 | .NET 7.0 |  100 |  15.78 ns | 0.331 ns |  0.442 ns |         - |
|     Sum | .NET 7.0 | .NET 7.0 |  100 |  44.19 ns | 0.236 ns |  0.221 ns |         - |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Hints *
Outliers
  BenchMarkDto.Min: .NET 6.0     -> 2 outliers were detected (348.20 ns, 351.99 ns)
  BenchMarkDto.Max: .NET 6.0     -> 3 outliers were detected (340.08 ns..347.72 ns)
